nodeName,package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
node , mmapps.mirror.free , false , false ,  , 0 , false , true ,  , false ,  , [1;0][1079;131] , false , false , false , 0 ,  , android.view.ViewGroup , false , false
node , mmapps.mirror.free , false , true ,  , 0 , false , true ,  , true , false , [1;0][1079;131] , false , false , true , 1 ,  , android.webkit.WebView , false , false
node , mmapps.mirror.free , false , false ,  , 1 , false , true ,  , false ,  , [468;0][611;53] , false , false , false , 2 , Test Ad , android.widget.TextView , false , false
node , mmapps.mirror.free , false , true ,  , 0 , true , true ,  , true , false , [0;131][1080;1794] , false , false , false , 3 ,  , android.view.ViewGroup , false , false
node , mmapps.mirror.free , false , false ,  , 0 , false , true , mmapps.mirror.free:id/preview_border , false ,  , [0;131][1080;1600] , false , false , false , 4 ,  , android.view.View , false , false
node , mmapps.mirror.free , false , false ,  , 0 , false , true ,  , false ,  , [0;131][1080;1600] , false , false , false , 5 ,  , android.view.View , false , false
node , mmapps.mirror.free , false , true ,  , 1 , true , true , mmapps.mirror.free:id/hamburger_button , true , false , [0;173][87;254] , false , false , false , 6 ,  , android.widget.ImageButton , false , false
node , mmapps.mirror.free , false , true ,  , 2 , true , true , mmapps.mirror.free:id/light_button , true , false , [923;131][1080;302] , false , false , false , 7 ,  , android.widget.ImageButton , false , false
node , mmapps.mirror.free , false , false ,  , 3 , false , true ,  , false ,  , [959;398][1059;1396] , false , false , false , 8 ,  , android.view.ViewGroup , false , false
node , mmapps.mirror.free , false , false ,  , 0 , true , true , mmapps.mirror.free:id/zoom_bar , false ,  , [959;398][1059;1396] , false , false , false , 9 ,  , android.widget.SeekBar , false , false
node , mmapps.mirror.free , false , false ,  , 4 , true , true , mmapps.mirror.free:id/exposure_bar , false ,  , [142;1479][938;1579] , false , false , false , 10 ,  , android.widget.SeekBar , false , false
node , mmapps.mirror.free , false , false ,  , 5 , false , true , mmapps.mirror.free:id/bottom_container , false ,  , [0;1600][1080;1794] , false , false , false , 11 ,  , android.view.View , false , false
node , mmapps.mirror.free , false , false ,  , 6 , false , true , mmapps.mirror.free:id/app_name , false ,  , [42;1707][350;1773] , false , false , false , 12 ,  , android.widget.ImageView , false , false
node , mmapps.mirror.free , false , true ,  , 7 , true , true , mmapps.mirror.free:id/freeze_button , true , false , [701;1618][859;1776] , false , false , false , 13 ,  , android.widget.ImageButton , false , false
node , mmapps.mirror.free , false , true ,  , 8 , true , true , mmapps.mirror.free:id/appearance_review_button , true , false , [880;1618][1038;1776] , false , false , false , 14 ,  , android.widget.ImageButton , false , false
node , mmapps.mirror.free , false , false ,  , 1 , false , true , android:id/navigationBarBackground , false ,  , [0;0][0;0] , false , false , false , 15 ,  , android.view.View , false , false
