package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
com.foxsports.android,false,false,,0,false,true,,false,,[0;0][1080;1608],false,false,false,0,,android.view.ViewGroup,false,false
com.foxsports.android,false,false,,0,false,true,com.foxsports.android:id/appbar,false,,[0;72][1080;240],false,false,false,1,,android.view.ViewGroup,false,false
com.foxsports.android,false,false,,0,false,true,com.foxsports.android:id/toolbar_main,false,,[0;72][1080;240],false,false,false,2,,android.view.ViewGroup,false,false
com.foxsports.android,false,true,,0,true,true,com.foxsports.android:id/fs_logo,true,false,[48;118][201;193],false,false,false,3,,android.widget.ImageView,false,false
com.foxsports.android,false,false,,1,true,true,com.foxsports.android:id/stubTree,false,,[243;84][1050;228],false,false,false,4,,android.widget.HorizontalScrollView,false,false
com.foxsports.android,false,true,,0,true,true,,true,false,[243;84][293;228],false,false,false,5,,androidx.appcompat.app.ActionBar$Tab,false,true
com.foxsports.android,false,false,,0,false,true,,false,,[246;153][290;159],false,false,false,6,,android.view.View,false,true
com.foxsports.android,false,true,,1,true,true,,true,false,[293;84][343;228],false,false,false,7,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[296;153][340;159],false,false,false,8,,android.view.View,false,false
com.foxsports.android,false,true,,2,true,true,,true,false,[343;84][393;228],false,false,false,9,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[346;153][390;159],false,false,false,10,,android.view.View,false,false
com.foxsports.android,false,true,,3,true,true,,true,false,[393;84][443;228],false,false,false,11,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[396;153][440;159],false,false,false,12,,android.view.View,false,false
com.foxsports.android,false,true,,4,true,true,,true,false,[443;84][493;228],false,false,false,13,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[446;153][490;159],false,false,false,14,,android.view.View,false,false
com.foxsports.android,false,true,,5,true,true,,true,false,[493;84][543;228],false,false,false,15,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[496;153][540;159],false,false,false,16,,android.view.View,false,false
com.foxsports.android,false,true,,6,true,true,,true,false,[543;84][593;228],false,false,false,17,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[546;153][590;159],false,false,false,18,,android.view.View,false,false
com.foxsports.android,false,true,,7,true,true,,true,false,[593;84][643;228],false,false,false,19,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[596;153][640;159],false,false,false,20,,android.view.View,false,false
com.foxsports.android,false,true,,8,true,true,,true,false,[643;84][693;228],false,false,false,21,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[646;153][690;159],false,false,false,22,,android.view.View,false,false
com.foxsports.android,false,true,,9,true,true,,true,false,[693;84][744;228],false,false,false,23,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[696;153][741;159],false,false,false,24,,android.view.View,false,false
com.foxsports.android,false,true,,10,true,true,,true,false,[744;84][795;228],false,false,false,25,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[747;153][792;159],false,false,false,26,,android.view.View,false,false
com.foxsports.android,false,true,,11,true,true,,true,false,[795;84][846;228],false,false,false,27,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[798;153][843;159],false,false,false,28,,android.view.View,false,false
com.foxsports.android,false,true,,12,true,true,,true,false,[846;84][897;228],false,false,false,29,,androidx.appcompat.app.ActionBar$Tab,false,false
com.foxsports.android,false,false,,0,false,true,,false,,[849;153][894;159],false,false,false,30,,android.view.View,false,false
