package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,com.popularapp.videodownloaderforinstagram:id/toolbar,false,,[0;72][1080;240],false,false,false,0,,android.view.ViewGroup,false,false
com.popularapp.videodownloaderforinstagram,false,true,,0,true,true,com.popularapp.videodownloaderforinstagram:id/nav_menu,true,false,[48;96][168;216],false,false,false,1,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,false,true,com.popularapp.videodownloaderforinstagram:id/nav_menu_red_dot,false,,[112;120][192;161],false,false,false,2,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,com.popularapp.videodownloaderforinstagram:id/ani_icon,false,,[768;72][936;240],false,false,false,3,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,false,true,com.popularapp.videodownloaderforinstagram:id/ani_bg,false,,[768;72][936;240],false,false,false,4,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,true,Instagram,1,true,true,,false,,[936;84][1080;228],false,false,false,5,,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,true,true,com.popularapp.videodownloaderforinstagram:id/tablayout,false,,[0;240][1080;384],false,false,false,6,,android.widget.HorizontalScrollView,false,false
com.popularapp.videodownloaderforinstagram,false,true,,0,true,true,,false,,[0;240][540;384],false,false,false,7,,android.support.v7.app.ActionBar$a,false,true
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,,false,,[150;283][389;340],false,false,false,8,INSTAGRAM,android.widget.TextView,false,true
com.popularapp.videodownloaderforinstagram,false,true,,1,true,true,,false,,[540;240][1080;384],false,false,false,9,,android.support.v7.app.ActionBar$a,false,false
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,,false,,[724;283][896;340],false,false,false,10,HISTORY,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,true,true,com.popularapp.videodownloaderforinstagram:id/viewpager,false,,[0;384][1080;1776],false,false,false,11,,android.support.v4.view.ViewPager,true,false
com.popularapp.videodownloaderforinstagram,false,false,,0,true,true,com.popularapp.videodownloaderforinstagram:id/scroll,false,,[0;384][1080;1776],false,false,false,12,,android.widget.ScrollView,true,false
com.popularapp.videodownloaderforinstagram,false,true,,0,true,true,com.popularapp.videodownloaderforinstagram:id/url,false,,[48;504][1032;552],false,false,true,13,Paste share URL here,android.widget.EditText,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,false,true,,false,,[48;574][1032;576],false,false,false,14,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,com.popularapp.videodownloaderforinstagram:id/tv_check_url,false,,[482;679][738;736],false,false,false,15,HOW TO,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,,false,,[814;679][1036;736],false,false,false,16,PASTE,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,2,false,true,com.popularapp.videodownloaderforinstagram:id/tv_tip_saved,false,,[0;828][1080;885],false,false,false,17,File saved to InstaSave/InstaDownload,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,com.popularapp.videodownloaderforinstagram:id/facebook_icon,false,,[14;965][158;1109],false,false,false,18,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,false,true,,false,,[194;976][922;1098],false,false,false,19,Downloader for Facebook; try it now!,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,2,false,true,,false,,[1009;965][1066;1001],false,false,false,20,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,3,false,true,com.popularapp.videodownloaderforinstagram:id/facebook_arrow,false,,[958;1001][1030;1073],false,false,false,21,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,,false,,[62;1221][1018;1318],false,false,false,22,How to,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,0,false,true,,false,,[86;1414][230;1558],false,false,false,23,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,false,true,,false,,[302;1449][686;1522],false,false,false,24,Open Instagram,android.widget.TextView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,2,false,true,com.popularapp.videodownloaderforinstagram:id/iv_howto1_1,false,,[122;1702][958;1776],false,false,false,25,,android.widget.ImageView,false,false
com.popularapp.videodownloaderforinstagram,false,false,,1,false,true,android:id/statusBarBackground,false,,[0;0][1080;72],false,false,false,26,,android.view.View,false,false
com.popularapp.videodownloaderforinstagram,false,false,,2,false,true,android:id/navigationBarBackground,false,,[0;0][0;0],false,false,false,27,,android.view.View,false,false
