package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
com.thetransitapp.droid,false,false,,0,false,true,,false,,[0;72][1080;1776],false,false,false,0,,android.view.ViewGroup,false,false
com.thetransitapp.droid,false,false,,0,false,true,com.thetransitapp.droid:id/toolbar,false,,[0;72][1080;240],false,false,false,1,,android.view.ViewGroup,false,false
com.thetransitapp.droid,false,true,Search,0,true,true,com.thetransitapp.droid:id/search_button,false,,[48;93][180;219],false,false,false,2,,android.widget.ImageView,false,false
com.thetransitapp.droid,false,true,,1,true,true,com.thetransitapp.droid:id/location_search,false,,[215;93][819;219],false,false,true,3,Search or Address,android.widget.EditText,false,false
com.thetransitapp.droid,false,true,Trip Planner,2,true,true,com.thetransitapp.droid:id/location_direction,false,,[819;93][948;219],false,false,false,4,,android.widget.ImageButton,false,false
com.thetransitapp.droid,false,false,,1,false,true,,false,,[960;72][1080;240],false,false,false,5,,android.support.v7.widget.ao,false,false
com.thetransitapp.droid,false,true,More options,0,true,true,,false,,[960;84][1080;228],false,false,true,6,,android.widget.ImageView,false,false
com.thetransitapp.droid,false,false,,0,false,true,com.thetransitapp.droid:id/shadow_line_view,false,,[0;903][1080;912],false,false,false,7,,android.view.View,false,false
com.thetransitapp.droid,false,false,,2,true,true,com.thetransitapp.droid:id/routes_recycler,false,,[0;240][1080;1776],false,false,false,8,,android.support.v7.widget.RecyclerView,true,false
com.thetransitapp.droid,false,false,ACE Orange Mountain View; Direction Orange Shuttle; next departure in 82 minutes; at stop Charleston / Google,0,true,true,com.thetransitapp.droid:id/pager,false,,[0;914][1080;1211],false,false,false,9,,com.thetransitapp.droid.shared.ui.ViewPager,true,false
com.thetransitapp.droid,false,false,,0,false,true,com.thetransitapp.droid:id/route_direction_img,false,,[42;1078][72;1108],false,false,false,10,,android.widget.ImageView,false,false
com.thetransitapp.droid,false,false,,1,false,true,com.thetransitapp.droid:id/route_name,false,,[83;1058][406;1123],false,false,false,11,Orange Shuttle,android.widget.TextView,false,false
