package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
com.gametime.gametime,false,false,,1,false,true,,false,,[0;72][1080;1776],false,false,false,0,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1776],false,false,false,1,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1776],false,false,false,2,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1776],false,false,false,3,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,1,false,true,,false,,[0;72][1080;1776],false,false,false,4,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1776],false,false,false,5,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1776],false,false,false,6,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1776],false,false,false,7,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,1,false,true,,false,,[0;72][1080;1629],false,false,false,8,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1629],false,false,false,9,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1629],false,false,false,10,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1629],false,false,false,11,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1629],false,false,false,12,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,1,false,true,,false,,[0;72][1080;1629],false,false,false,13,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1629],false,false,false,14,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1629],false,false,false,15,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;1629],false,false,false,16,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,1,false,true,,false,,[0;72][1080;1629],false,false,false,17,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;72][1080;258],false,false,false,18,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[48;120][879;234],false,false,false,19,Sell,android.widget.TextView,false,false
com.gametime.gametime,false,true,,1,true,true,NavigationButtonTouchable,false,,[879;120][1032;234],false,false,false,20,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[879;146][1032;209],false,false,false,21,History,android.widget.TextView,false,false
com.gametime.gametime,false,false,,1,false,true,,false,,[0;258][1080;1629],false,false,false,22,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;258][1080;1629],false,false,false,23,,android.view.ViewGroup,false,false
com.gametime.gametime,false,false,,0,false,true,,false,,[0;258][1080;1413],false,false,false,24,,android.view.ViewGroup,false,false
