package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
com.accuweather.android,false,false,,0,false,true,com.accuweather.android:id/content_area,false,,[0;72][1080;1776],false,false,false,0,,android.view.ViewGroup,false,false
com.accuweather.android,false,false,,0,false,true,com.accuweather.android:id/toolbar,false,,[0;72][1080;240],false,false,false,1,,android.view.ViewGroup,false,false
com.accuweather.android,false,true,Open navigation drawer,0,true,true,,false,,[0;72][168;240],false,false,false,2,,android.widget.ImageButton,false,false
com.accuweather.android,false,false,,1,false,true,com.accuweather.android:id/global_toolbar,false,,[168;72][1080;240],false,false,false,3,,android.view.ViewGroup,false,false
com.accuweather.android,false,true,,0,true,true,com.accuweather.android:id/location_button,false,,[168;72][936;240],false,false,false,4,Mountain View; CA,android.widget.Button,false,false
com.accuweather.android,false,true,Visit the ABC 7 San Francisco Headlines website,1,true,true,com.accuweather.android:id/affiliate_logo,false,,[924;108][1020;204],false,false,false,5,,android.widget.ImageView,false,false
com.accuweather.android,false,false,,1,false,true,com.accuweather.android:id/toolbar_devider,false,,[0;240][1080;243],false,false,false,6,,android.view.View,false,false
com.accuweather.android,false,false,,0,false,true,com.accuweather.android:id/main_pager,false,,[0;240][1080;1776],false,false,false,7,,androidx.viewpager.widget.ViewPager,false,false
com.accuweather.android,false,false,,0,true,true,,false,,[0;240][1080;1776],true,false,false,8,,androidx.recyclerview.widget.RecyclerView,true,false
com.accuweather.android,false,false,,0,false,true,com.accuweather.android:id/refresh_swipe,false,,[0;240][1080;1776],false,false,false,9,,android.view.ViewGroup,false,false
com.accuweather.android,false,false,,0,true,true,com.accuweather.android:id/scroll_view,false,,[0;240][1080;1608],false,false,false,10,,android.widget.ScrollView,true,false
com.accuweather.android,false,false,,0,false,true,com.accuweather.android:id/content,false,,[0;240][1080;1608],false,false,false,11,,android.view.ViewGroup,false,false
com.accuweather.android,false,true,,0,true,true,com.accuweather.android:id/summary,false,,[60;276][1020;349],false,false,false,12,Rain for at least 60 min,android.widget.TextView,false,false
com.accuweather.android,false,true,,1,true,true,com.accuweather.android:id/dial,false,,[0;385][1080;1521],false,false,false,13,,android.view.ViewGroup,false,false
com.accuweather.android,false,true,,0,true,true,com.accuweather.android:id/current_time,false,,[473;385][608;437],false,false,false,14,6:43 AM,android.widget.TextView,false,false
com.accuweather.android,false,false,,1,false,true,com.accuweather.android:id/time_bar,false,,[539;437][542;473],false,false,false,15,,android.view.View,false,false
com.accuweather.android,false,false,,2,false,true,com.accuweather.android:id/three_quarter_hour,false,,[54;877][90;921],false,false,false,16,45,android.widget.TextView,false,false
com.accuweather.android,false,false,,3,false,true,com.accuweather.android:id/dial_frame,false,,[114;473][966;1325],false,false,false,17,,android.view.View,false,false
