package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
com.booking,false,false,,0,false,true,com.booking:id/action_bar,false,,[0;72][1080;240],false,false,false,0,,android.view.ViewGroup,false,false
com.booking,false,true,Open,0,true,true,,false,,[0;72][168;240],false,false,false,1,,android.widget.ImageButton,false,false
com.booking,false,false,,1,false,true,,false,,[216;102][600;210],false,false,false,2,,android.widget.ImageView,false,false
com.booking,false,true,Messages,0,true,true,com.booking:id/mnuMessages,false,,[672;84][816;228],false,false,false,3,,android.widget.TextView,false,false
com.booking,false,true,Notifications,1,true,true,com.booking:id/mnuNotifications,false,,[816;84][960;228],false,false,false,4,,android.widget.TextView,false,false
com.booking,false,true,More options,2,true,true,,false,,[960;84][1080;228],false,false,true,5,,android.widget.ImageView,false,false
com.booking,false,false,,1,true,true,com.booking:id/search_container_scroll_view,false,,[0;240][1080;1776],false,false,false,6,,android.widget.ScrollView,true,false
com.booking,false,false,,0,false,true,com.booking:id/emergency_banner_title,false,,[48;288][948;360],false,false,false,7,Get the latest COVID-19 travel advice,android.widget.TextView,false,false
com.booking,false,true,Close,1,true,true,com.booking:id/emergency_banner_close,false,,[960;288][1032;360],false,false,false,8,,android.widget.ImageView,false,false
com.booking,false,false,,0,false,true,com.booking:id/index_product_icon,false,,[176;504][248;576],false,false,false,9,,android.widget.ImageView,false,false
com.booking,false,false,,1,false,true,com.booking:id/index_product_name,false,,[167;600][256;649],false,false,false,10,Stays,android.widget.TextView,false,false
com.booking,false,false,,0,false,true,com.booking:id/index_product_icon,false,,[504;504][576;576],false,false,false,11,,android.widget.ImageView,false,false
com.booking,false,false,,1,false,true,com.booking:id/index_product_name,false,,[462;600][618;649],false,false,false,12,Car rental,android.widget.TextView,false,false
com.booking,false,false,,0,false,true,com.booking:id/index_product_icon,false,,[832;504][904;576],false,false,false,13,,android.widget.ImageView,false,false
com.booking,false,false,,1,false,true,com.booking:id/index_product_name,false,,[813;600][922;649],false,false,false,14,Flights,android.widget.TextView,false,false
com.booking,false,false,,0,true,true,com.booking:id/main_content_holder,false,,[0;673][1080;1776],false,false,false,15,,android.widget.ScrollView,false,false
com.booking,false,false,,0,false,true,com.booking:id/search_form,false,,[0;673][1080;1776],false,false,false,16,,android.view.ViewGroup,false,false
com.booking,false,false,,0,false,true,com.booking:id/search_title,false,,[48;745][373;816],false,false,false,17,Hi; Riccardo,android.widget.TextView,false,false
com.booking,false,false,,1,false,true,com.booking:id/subtitle,false,,[48;828][756;965],false,false,false,18,Search Destination/Property Name,android.widget.TextView,false,false
com.booking,false,false,,2,false,true,com.booking:id/genius_level_logo,false,,[804;905][1032;965],false,false,false,19,,android.widget.ImageView,false,false
com.booking,false,true,,3,true,true,com.booking:id/destination_selection_box,true,false,[48;1013][1032;1181],false,false,false,20,,android.view.View,false,false
com.booking,false,false,,4,false,true,com.booking:id/search_details_icon,false,,[84;1061][156;1133],false,false,false,21,뀒,android.widget.TextView,false,false
com.booking,false,false,,5,false,true,com.booking:id/search_details_text,false,,[180;1013][1008;1181],false,false,false,22,Enter your destination,android.widget.TextView,false,false
com.booking,false,true,,6,true,true,com.booking:id/date_selection_box,true,false,[48;1181][1032;1349],false,false,false,23,,android.view.View,false,false
com.booking,false,false,,7,false,true,com.booking:id/search_details_dates_icon,false,,[84;1229][156;1301],false,false,false,24,낤,android.widget.TextView,false,false
com.booking,false,false,,8,false,true,com.booking:id/search_details_dates_text,false,,[180;1181][1008;1349],false,false,false,25,Thu; Dec 01 - Fri; Dec 02,android.widget.TextView,false,false
com.booking,false,true,,9,true,true,com.booking:id/group_selection_box,true,false,[48;1349][1032;1517],false,false,false,26,,android.view.View,false,false
com.booking,false,false,,10,false,true,com.booking:id/search_details_group_icon,false,,[84;1397][156;1469],false,false,false,27,1,android.widget.TextView,false,false
com.booking,false,false,,11,false,true,com.booking:id/search_details_group_text,false,,[180;1349][1008;1517],false,false,false,28,1 room · 2 adults · 0 children,android.widget.TextView,false,false
com.booking,false,true,,0,true,true,com.booking:id/search_search,false,,[60;1523][1020;1678],false,false,false,29,Search,android.widget.TextView,false,false
com.booking,false,false,,13,false,true,com.booking:id/extra_space,false,,[0;1690][1080;1702],false,false,false,30,,android.view.View,false,false
com.booking,true,true,,0,true,true,com.booking:id/travelling_for_work_checkbox,false,,[48;1750][1032;1776],false,false,false,31,I'm traveling for work,android.widget.CheckBox,false,false
com.booking,false,true,,0,true,true,com.booking:id/search_voice_btn,true,false,[870;1536][1038;1704],false,false,true,32,,android.widget.ImageButton,false,false
com.booking,false,false,,1,false,true,android:id/statusBarBackground,false,,[0;0][1080;72],false,false,false,33,,android.view.View,false,false
com.booking,false,false,,2,false,true,android:id/navigationBarBackground,false,,[0;0][0;0],false,false,false,34,,android.view.View,false,false
