nodeName,package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/main_content , false ,  , [0;0][1080;1794] , false , false , false , 0 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/toolbar , false ,  , [0;0][1080;147] , false , false , false , 1 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/logo , false ,  , [42;52][349;94] , false , false , false , 2 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , true , Profile , 0 , true , true , com.sirma.mobile.bible.android:id/action_profile_logged_out , false ,  , [953;10][1080;136] , false , false , false , 3 ,  , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true ,  , false ,  , [0;147][1080;1794] , false , false , false , 4 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/swipe_refresh_layout , false ,  , [0;147][1080;1794] , false , false , false , 5 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , true , true , com.sirma.mobile.bible.android:id/moments , false ,  , [0;147][1080;1794] , true , false , false , 6 ,  , android.support.v7.widget.RecyclerView , true , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/streak_label , false ,  , [60;205][179;262] , false , false , false , 7 , Streak , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/currentTextView , false ,  , [60;262][88;329] , false , false , false , 8 , 1 , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/nextTextView , false ,  , [60;262][88;329] , false , false , false , 9 , 1 , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/streak_color , false ,  , [101;272][125;319] , false , false , false , 10 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/perfect_weeks_label , false ,  , [224;205][493;262] , false , false , false , 11 , Perfect Weeks , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/currentTextView , false ,  , [224;262][252;329] , false , false , false , 12 , 0 , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/perfect_weeks_color , false ,  , [265;276][304;315] , false , false , false , 13 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 2 , false , true ,  , false ,  , [522;205][1020;264] , false , false , false , 14 , MORE , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true ,  , false ,  , [18;371][1062;374] , false , false , false , 15 ,  , android.view.View , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [18;411][167;454] , false , false , false , 16 , S , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Streak; Sunday; Missed , 1 , false , true , com.sirma.mobile.bible.android:id/streak_day_0 , false ,  , [78;462][107;491] , false , false , false , 17 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [227;411][255;454] , false , false , false , 18 , M , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Streak; Monday; Missed , 1 , false , true , com.sirma.mobile.bible.android:id/streak_day_1 , false ,  , [227;462][256;491] , false , false , false , 19 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [380;411][400;454] , false , false , false , 20 , T , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Streak; Tuesday; Completed , 1 , false , true , com.sirma.mobile.bible.android:id/streak_day_2 , false ,  , [376;462][405;491] , false , false , false , 21 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [525;411][553;454] , false , false , false , 22 , W , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Streak; Wednesday; Not Completed , 1 , false , true , com.sirma.mobile.bible.android:id/streak_day_3 , false ,  , [525;462][554;491] , false , false , false , 23 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [679;411][698;454] , false , false , false , 24 , T , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Streak; Thursday; Not Completed , 1 , false , true , com.sirma.mobile.bible.android:id/streak_day_4 , false ,  , [674;462][703;491] , false , false , false , 25 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [828;411][846;454] , false , false , false , 26 , F , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Streak; Friday; Not Completed , 1 , false , true , com.sirma.mobile.bible.android:id/streak_day_5 , false ,  , [823;462][852;491] , false , false , false , 27 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [977;411][996;454] , false , false , false , 28 , S , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Streak; Saturday; Not Completed , 1 , false , true , com.sirma.mobile.bible.android:id/streak_day_6 , false ,  , [972;462][1001;491] , false , false , false , 29 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [60;616][144;700] , false , false , false , 30 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [176;601][481;658] , false , false , false , 31 , Verse of the Day , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/verse_reference , false ,  , [176;658][479;715] , false , false , false , 32 , Esther 4:14 KJV , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 2 , false , true , com.sirma.mobile.bible.android:id/time , false ,  , [934;601][1020;644] , false , false , false , 33 , Today , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/verse , false ,  , [60;757][1020;934] , false , false , false , 34 , 14 For if thou altogether holdest thy peace at this time; then shall there enlargement and deliverance arise to the Jews from another place; but thou and thy father's house shall be destroyed: and who knoweth whether thou art come to the kingdom for such a time as this? , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/view_all , false ,  , [18;940][264;1075] , false , false , false , 35 , VIEW ALL , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 1 , true , true , com.sirma.mobile.bible.android:id/btn_share , true , false , [621;934][768;1081] , false , false , false , 36 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 2 , true , true , com.sirma.mobile.bible.android:id/btn_image , true , false , [768;934][915;1081] , false , false , false , 37 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 3 , true , true , com.sirma.mobile.bible.android:id/btn_more , true , false , [915;934][1062;1081] , false , false , false , 38 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [60;1149][123;1212] , false , false , false , 39 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true ,  , false ,  , [155;1152][934;1209] , false , false , false , 40 , Verse of the Day Image , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 2 , false , true , com.sirma.mobile.bible.android:id/time , false ,  , [934;1149][1020;1192] , false , false , false , 41 , Today , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/body_image , false ,  , [60;1254][1020;1794] , false , false , false , 42 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [0;1759][1080;1773] , false , false , false , 43 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Home , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [76;1790][139;1794] , false , false , false , 44 ,  , android.widget.ImageView , false , true
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/text , false ,  , [0;0][0;0] , false , false , false , 45 , Home , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Read , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 46 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Plans , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 47 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Explore , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 48 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , More , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 49 ,  , android.widget.ImageView , false , false
