nodeName,package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/main_content , false ,  , [0;0][1080;1794] , false , false , false , 0 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/toolbar , false ,  , [0;0][1080;147] , false , false , false , 1 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/logo , false ,  , [42;52][349;94] , false , false , false , 2 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , true , Friends , 0 , true , true , com.sirma.mobile.bible.android:id/action_friends , false ,  , [826;10][953;136] , false , false , true , 3 ,  , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , true , Notifications , 1 , true , true , com.sirma.mobile.bible.android:id/action_notifications , false ,  , [953;10][1080;136] , false , false , true , 4 ,  , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true ,  , false ,  , [0;147][1080;1794] , false , false , false , 5 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/swipe_refresh_layout , false ,  , [0;147][1080;1794] , false , false , false , 6 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , true , true , com.sirma.mobile.bible.android:id/moments , false ,  , [0;147][1080;1794] , false , false , false , 7 ,  , android.support.v7.widget.RecyclerView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/title , false ,  , [60;205][368;262] , false , false , false , 8 , Good Afternoon. , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/sub_title , false ,  , [60;262][954;356] , false , false , false , 9 , Streaks help you build your daily Bible habit. Learn more. , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/streak_color , false ,  , [996;257][1020;304] , false , false , false , 10 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [60;481][144;565] , false , false , false , 11 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [176;466][481;523] , false , false , false , 12 , Verse of the Day , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/verse_reference , false ,  , [176;523][646;580] , false , false , false , 13 , 2 Thessalonians 3:5 KJV , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 2 , false , true , com.sirma.mobile.bible.android:id/time , false ,  , [934;466][1020;509] , false , false , false , 14 , Today , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/verse , false ,  , [60;622][1020;739] , false , false , false , 15 , 5 And the Lord direct your hearts into the love of God; and into the patient waiting for Christ. , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 0 , true , true , com.sirma.mobile.bible.android:id/view_all , false ,  , [18;786][264;921] , false , false , false , 16 , VIEW ALL , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 1 , true , true , com.sirma.mobile.bible.android:id/btn_share , true , false , [686;780][833;927] , false , false , false , 17 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 2 , true , true , com.sirma.mobile.bible.android:id/btn_image , true , false , [833;780][963;927] , false , false , false , 18 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , true ,  , 3 , true , true , com.sirma.mobile.bible.android:id/btn_more , true , false , [963;780][1062;927] , false , false , false , 19 ,  , android.widget.ImageButton , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/title , false ,  , [18;953][797;1094] , false , false , false , 20 , Find hope and renewal in God's Word. , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , true , true , com.sirma.mobile.bible.android:id/plans , false ,  , [18;1094][1062;1484] , false , false , false , 21 ,  , android.support.v7.widget.RecyclerView , true , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [60;1115][492;1358] , false , false , false , 22 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/title , false ,  , [60;1369][492;1463] , false , false , false , 23 , Even Silence Is Praise , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [534;1115][966;1358] , false , false , false , 24 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/title , false ,  , [534;1369][966;1463] , false , false , false , 25 , Sitting in the Still: 7 Days to Waiting Inside of God’s Promise , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [1008;1115][1062;1358] , false , false , false , 26 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/title , false ,  , [1008;1369][1062;1463] , false , false , false , 27 , The Ruthless Elimination Of Hurry , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [0;1759][1080;1773] , false , false , false , 28 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Home , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [76;1790][139;1794] , false , false , false , 29 ,  , android.widget.ImageView , false , true
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/text , false ,  , [0;0][0;0] , false , false , false , 30 , Home , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false , Read , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 31 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Plans , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 32 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , Me , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 33 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false , More , 0 , false , true , com.sirma.mobile.bible.android:id/image , false ,  , [0;0][0;0] , false , false , false , 34 ,  , android.widget.ImageView , false , false
