nodeName,package,checkable,clickable,content-desc,index,focusable,enabled,resource-id,password,NAF,bounds,focused,checked,long-clickable,progress,text,class,scrollable,selected
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/main_content , false ,  , [0;0][1080;1794] , false , false , false , 0 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/toolbar , false ,  , [0;63][1080;210] , false , false , false , 1 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/logo , false ,  , [42;115][349;157] , false , false , false , 2 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , true , Friends , 0 , true , true , com.sirma.mobile.bible.android:id/action_friends , false ,  , [826;73][953;199] , false , false , true , 3 ,  , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , true , Notifications , 1 , true , true , com.sirma.mobile.bible.android:id/action_notifications , false ,  , [953;73][1080;199] , false , false , true , 4 ,  , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true ,  , false ,  , [0;210][1080;1794] , false , false , false , 5 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true , com.sirma.mobile.bible.android:id/swipe_refresh_layout , false ,  , [0;210][1080;1794] , false , false , false , 6 ,  , android.view.ViewGroup , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , true , true , com.sirma.mobile.bible.android:id/moments , false ,  , [0;210][1080;1794] , true , false , false , 7 ,  , android.support.v7.widget.RecyclerView , true , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [60;283][144;367] , false , false , false , 8 ,  , android.widget.ImageView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 0 , false , true ,  , false ,  , [176;268][481;325] , false , false , false , 9 , Verse of the Day , android.widget.TextView , false , false
node , com.sirma.mobile.bible.android , false , false ,  , 1 , false , true , com.sirma.mobile.bible.android:id/verse_reference , false ,  , [176;325][479;382] , false , false , false , 10 , Esther 4:14 KJV , android.widget.TextView , false , false
